code_module,code_presentation,id_student,final_result,cluster,pca1,pca2,sum_click_total_7w
DDD,2014B,76081,Withdrawn,3,1.2664276654520763,1.6146047877610805,541
DDD,2014B,84576,Distinction,3,1.3479647007767477,1.8731127887714816,415
DDD,2014B,88490,Distinction,0,-0.23900354447060823,1.2840215750631174,244
DDD,2014B,88910,Pass,0,-0.3413190966190556,0.4828630928154044,284
DDD,2014B,89904,Pass,0,-0.5583109369775296,0.428887774008623,237
DDD,2014B,90537,Pass,0,-0.744321756754866,0.7971431467461942,179
DDD,2014B,95356,Withdrawn,0,-1.8495480705847775,-0.2879558029089517,21
DDD,2014B,97939,Fail,0,-1.4009544176723745,-0.0249655363915767,96
DDD,2014B,99151,Fail,0,-0.14017149348330107,0.8318952212095581,397
DDD,2014B,111959,Withdrawn,0,-0.29688858811727764,1.449457943421778,258
DDD,2014B,116763,Withdrawn,0,-1.4272330525174983,0.36417958946637774,101
DDD,2014B,117281,Pass,0,0.5244782918681824,1.0054462540488678,436
DDD,2014B,118479,Pass,3,4.280926394812507,2.4497855757564775,1195
DDD,2014B,124134,Fail,3,1.5632156384699407,1.865318857882515,433
DDD,2014B,127580,Pass,3,3.853869537937016,3.646899433089437,1114
DDD,2014B,128348,Withdrawn,0,0.24893387319141969,1.162266083650061,323
DDD,2014B,131695,Withdrawn,0,-1.124253815590593,0.38050060125769547,150
DDD,2014B,134721,Withdrawn,0,-1.6184678024642738,-0.023872020372857055,29
DDD,2014B,137150,Withdrawn,0,-1.5342571977092139,0.23155818462587976,70
DDD,2014B,138204,Fail,0,-1.592396142484418,-0.09766951027639229,81
DDD,2014B,138416,Pass,0,-0.10846091544427997,1.7899140653390746,272
DDD,2014B,138704,Pass,0,0.3158892379723546,0.8382694202125142,359
DDD,2014B,139455,Fail,0,-1.8540335077878864,-0.11409268110396148,12
DDD,2014B,141182,Withdrawn,0,-1.8867982625322424,-0.27256111468476385,12
DDD,2014B,141497,Fail,0,-0.19383154987089657,1.3990657248154985,271
DDD,2014B,144908,Withdrawn,0,-0.16017384844842358,0.889184624714799,292
DDD,2014B,145114,Pass,0,0.09843624936056268,0.9580520614455184,303
DDD,2014B,145640,Distinction,0,0.2696717709681301,1.4789456784659138,360
DDD,2014B,145770,Withdrawn,0,-1.8541062824543328,-0.2783756315600406,29
DDD,2014B,152320,Withdrawn,3,3.398384062697447,4.434786581036301,692
DDD,2014B,154697,Withdrawn,0,-1.8056715739923381,-0.2714871896231697,42
DDD,2014B,161878,Withdrawn,0,-1.8438157646826074,-0.2389546095502952,10
DDD,2014B,165178,Fail,0,-1.0104834790656971,0.43949627440454264,110
DDD,2014B,172965,Withdrawn,0,-1.8907698785822102,-0.2768100842866433,8
DDD,2014B,178258,Withdrawn,3,1.504236510257057,1.8112034636318022,447
DDD,2014B,183331,Fail,3,0.8392853063781901,1.468332363105821,579
DDD,2014B,187663,Pass,0,-0.9726489263194439,0.7149164083016902,184
DDD,2014B,189178,Fail,3,4.145354288428937,1.79610797817063,1239
DDD,2014B,189442,Withdrawn,3,2.883252772765475,3.5779366069503964,815
DDD,2014B,192186,Pass,0,-0.009503999119050486,0.813463804299514,257
DDD,2014B,201151,Distinction,0,-0.7153531281880191,0.4269855400415763,213
DDD,2014B,226895,Withdrawn,0,-0.46809508662254157,0.44223472264169167,280
DDD,2014B,227826,Withdrawn,0,-0.2497485476807728,1.240744018197207,275
DDD,2014B,228272,Pass,3,3.5539603762720047,4.073871411695657,758
DDD,2014B,228373,Fail,0,-0.960677155506666,0.7896319009884364,183
DDD,2014B,228775,Fail,3,1.3042530252348465,1.486321046653529,528
DDD,2014B,229499,Fail,0,-1.8177558587221694,-0.2124517562610326,14
DDD,2014B,231973,Withdrawn,3,0.8975149930194564,1.5618958721903944,486
DDD,2014B,232827,Distinction,0,-0.06625125450611642,1.5473591600685734,359
DDD,2014B,233868,Withdrawn,0,-0.9409786612489281,0.49022455170025314,174
DDD,2014B,236015,Withdrawn,0,-0.5932962689556073,0.5510698335501231,202
DDD,2014B,239459,Pass,3,3.287823055456071,4.4250436511182665,839
DDD,2014B,240389,Withdrawn,0,-1.8051327803088186,0.07043886292593973,20
DDD,2014B,240486,Pass,3,1.4337321644740877,2.1000732934673474,686
DDD,2014B,242633,Pass,0,-0.5948354767652517,0.6030511035737425,212
DDD,2014B,244438,Withdrawn,0,-1.6620010024785283,-0.09480285485273648,57
DDD,2014B,260565,Pass,0,-0.6922392175119602,0.8308300318252572,202
DDD,2014B,264723,Pass,3,3.958382387418576,3.9169171683341695,1116
DDD,2014B,266922,Pass,0,-0.2862476903723096,1.2461152067752244,238
DDD,2014B,267118,Withdrawn,0,-0.9653333957024219,0.7269137157645885,153
DDD,2014B,268883,Withdrawn,0,-1.1267717770045638,0.41959073744076375,147
DDD,2014B,268915,Withdrawn,0,-0.11130274164621762,0.777349306905896,325
DDD,2014B,271974,Pass,0,0.05031972730727951,0.5998606577050011,415
DDD,2014B,277166,Pass,0,-1.602921556769772,-0.163553756581592,98
DDD,2014B,284540,Fail,0,-0.7321455258740697,0.8436969658509732,202
DDD,2014B,285412,Pass,3,1.9772343482725863,2.0491113908303022,834
DDD,2014B,286449,Fail,0,-1.6833861976291495,-0.2534209265252497,58
DDD,2014B,288407,Withdrawn,0,-1.8905121278761918,-0.2785259866378406,10
DDD,2014B,291005,Fail,3,1.276278401732206,3.701917284731085,448
DDD,2014B,299949,Withdrawn,3,0.9919048631290461,1.4012689858462413,427
DDD,2014B,300592,Pass,0,-1.6414635218452922,-0.26138702055649277,67
DDD,2014B,306944,Fail,0,-0.2599572080203547,0.6512144229460182,324
DDD,2014B,309756,Fail,0,-1.3104640758245578,0.027164623202760613,122
DDD,2014B,312761,Pass,0,-0.2492974494895579,0.537840453055796,331
DDD,2014B,315517,Withdrawn,0,-1.268879306326895,0.19808514561151666,134
DDD,2014B,315723,Withdrawn,0,-1.8895450694188398,-0.12031823262749883,5
DDD,2014B,317801,Pass,3,2.028333258653791,2.1298294230312735,605
DDD,2014B,321810,Pass,0,0.0984165934688899,1.3412216729302264,322
DDD,2014B,323659,Withdrawn,3,0.8504214695041291,1.1990958903367732,363
DDD,2014B,325044,Distinction,0,-0.2788405587406952,1.2040161754817533,242
DDD,2014B,325566,Fail,0,-0.9898710602418948,0.29367715119826593,142
DDD,2014B,327449,Fail,0,-1.021617470496737,0.3343086452489933,143
DDD,2014B,328123,Fail,0,-0.6202253985006566,0.6947515361152139,233
DDD,2014B,333308,Pass,0,-0.77475180151596,0.737737413751357,166
DDD,2014B,334504,Withdrawn,0,-1.1888522879257168,0.09825884211315358,109
DDD,2014B,335471,Withdrawn,0,-0.21516927057401372,1.1217510284752255,318
DDD,2014B,336936,Withdrawn,0,-0.2572444109360402,1.1188346650168002,283
DDD,2014B,339513,Pass,0,-0.01951494057402158,0.9353197768071602,273
DDD,2014B,347365,Fail,0,-0.9149491159602345,0.453487471805396,130
DDD,2014B,348439,Withdrawn,0,-1.3137643982514915,1.2929264641672757,135
DDD,2014B,352308,Withdrawn,0,-1.8407053587076094,-0.2503134839385402,22
DDD,2014B,352679,Withdrawn,0,-1.3827249008782465,0.17853147453036758,63
DDD,2014B,354050,Fail,0,-1.7193842787066256,-0.210594145483649,44
DDD,2014B,354953,Withdrawn,0,-1.6993405748991612,0.13404280752730197,35
DDD,2014B,355309,Distinction,0,-1.2656894870989495,0.21399578232475203,90
DDD,2014B,355780,Withdrawn,3,0.9978661656730315,1.725641716680909,478
DDD,2014B,355935,Pass,0,-0.35761604091449106,0.47026522969174056,309
DDD,2014B,356166,Pass,3,0.8424248705532349,1.3127825728438598,456
DDD,2014B,356297,Pass,3,2.819543695384936,3.5171886739321216,685
DDD,2014B,356705,Withdrawn,0,-0.4636333909602327,0.49339427879464054,242
DDD,2014B,360759,Withdrawn,3,3.736418410041858,4.472899983871893,1060
DDD,2014B,361842,Withdrawn,0,-1.9252747512306327,-0.2874117078040594,1
DDD,2014B,362115,Fail,0,-1.5401672962753692,0.052209456650719244,72
DDD,2014B,363122,Pass,0,-1.622685952647085,0.05873578296276746,50
DDD,2014B,365397,Fail,0,-0.6376971768722065,0.18521956741321605,245
DDD,2014B,365764,Fail,0,-1.5203184051048035,-0.08303921087803427,71
DDD,2014B,367045,Withdrawn,0,-1.872904747058869,-0.3022017627333503,16
DDD,2014B,367127,Pass,0,-0.13303092282535275,1.265797147366036,304
DDD,2014B,367646,Distinction,0,-0.4106918101938168,0.8922515253298888,257
DDD,2014B,370089,Withdrawn,0,-1.0896922724248705,0.4212359863936903,144
DDD,2014B,370865,Pass,0,-0.6877828853791712,0.17186097707966366,197
DDD,2014B,373790,Withdrawn,0,-1.7794493645970968,-0.09094773172698667,30
DDD,2014B,373795,Withdrawn,0,-1.7591786171326982,-0.2036572217273599,37
DDD,2014B,374645,Pass,0,-0.803127754507424,0.4915750752637101,128
DDD,2014B,375856,Pass,0,-0.9302736124415432,0.37160597495340236,190
DDD,2014B,376280,Fail,0,-1.7812094981689808,-0.24753404789464203,40
DDD,2014B,378728,Pass,3,0.9167074828381425,1.7367744798215436,454
DDD,2014B,379330,Withdrawn,3,3.453110332968443,3.932295083292811,740
DDD,2014B,380681,Withdrawn,3,0.419895252297665,1.3139098150194695,259
DDD,2014B,382051,Pass,0,-1.2708713927434476,0.16046725955679675,120
DDD,2014B,384372,Fail,3,0.1508860761210793,2.4504014428229746,314
DDD,2014B,385927,Pass,0,-1.5725435794606946,0.32888077671631083,68
DDD,2014B,385947,Withdrawn,3,0.8074130750117976,1.7523520310848077,418
DDD,2014B,386140,Withdrawn,3,0.047119798417070334,2.2683781611686498,265
DDD,2014B,386671,Distinction,3,1.9809571853615522,3.761914323875446,644
DDD,2014B,386849,Withdrawn,0,-0.9456551519014346,0.8855698605889984,172
DDD,2014B,387289,Fail,0,-1.6204226863570597,-0.026813720885705276,62
DDD,2014B,387656,Withdrawn,0,0.20970886341453393,0.9163899930251207,316
DDD,2014B,387963,Distinction,3,1.59329065856009,2.6107112928959237,605
DDD,2014B,390026,Pass,3,0.7797985733755524,1.9185527850089357,457
DDD,2014B,391611,Fail,0,-1.6436876751237175,0.15821266674096066,36
DDD,2014B,391924,Pass,3,1.7597324471190767,1.6130963313059525,830
DDD,2014B,392802,Withdrawn,0,-1.8015422647403743,-0.26880127235562146,26
DDD,2014B,393094,Withdrawn,3,0.8000146781830382,1.7517281898073924,439
DDD,2014B,394020,Fail,0,-1.8717077543454665,-0.2427026745443414,8
DDD,2014B,395164,Withdrawn,0,-1.2344857952463324,0.33944022294579423,138
DDD,2014B,395288,Fail,0,-1.7796213380819295,-0.2304426662400249,29
DDD,2014B,397429,Fail,0,-1.3300568007175928,0.29263622982947757,99
DDD,2014B,398529,Fail,0,-1.9252747512306327,-0.2874117078040594,1
DDD,2014B,399203,Withdrawn,3,1.023163009529035,2.1822346551228877,423
DDD,2014B,400461,Withdrawn,0,-1.7730027027257236,-0.056300036026179,23
DDD,2014B,400599,Withdrawn,3,1.250617380202408,2.351835062797337,520
DDD,2014B,402314,Distinction,0,0.13794252354603623,1.270783551701123,431
DDD,2014B,402575,Withdrawn,3,0.29481209030340066,1.846077824991572,339
DDD,2014B,407115,Fail,0,-1.5885578911525264,0.3451926703997955,53
DDD,2014B,407303,Pass,0,-0.1743361734395613,0.5426113222603285,229
DDD,2014B,409284,Withdrawn,0,-1.8908598898211555,-0.27715180377588294,11
DDD,2014B,410816,Withdrawn,3,0.7467744975661792,2.3271108513096714,389
DDD,2014B,411060,Pass,3,2.526876894621963,2.823845578569882,737
DDD,2014B,412600,Fail,0,-1.423030718333666,-0.08448151084722844,100
DDD,2014B,412663,Pass,0,0.10099238621741068,0.5264818342389984,377
DDD,2014B,413629,Withdrawn,0,-0.20434064935568022,1.3356571176486687,269
DDD,2014B,415151,Fail,0,-0.6569656054807582,0.37922008843326327,227
DDD,2014B,415695,Fail,0,-1.393442974778525,-0.2058406609189632,118
DDD,2014B,416008,Pass,0,-0.6897805566829568,0.8740747687197764,183
DDD,2014B,418453,Pass,3,2.4036677451378288,4.107482499281521,651
DDD,2014B,418781,Pass,0,-0.9062515834729669,0.6931244013257538,196
DDD,2014B,421754,Withdrawn,0,-1.586095164236406,-0.07588413603697124,47
DDD,2014B,421877,Withdrawn,0,-1.7235384615230434,-0.2424374263109142,45
DDD,2014B,424880,Pass,0,-0.49736284941041137,0.830533944438061,239
DDD,2014B,426137,Withdrawn,0,-1.4343470328737733,-0.05888474526151627,77
DDD,2014B,426297,Distinction,3,0.5906305914459845,1.15232247252578,457
DDD,2014B,428769,Fail,0,-1.3336478858263163,-0.1272166483282099,112
DDD,2014B,430282,Withdrawn,0,-1.849942088489742,-0.12752712794027196,16
DDD,2014B,430678,Pass,0,-1.1997310012406215,0.09729836753126944,176
DDD,2014B,431136,Withdrawn,0,-0.9962891332522296,1.3309010120702935,177
DDD,2014B,431406,Distinction,0,-0.29839030794736116,0.7092225970097406,238
DDD,2014B,434002,Withdrawn,0,-0.2700629482554659,1.1973488946590345,280
DDD,2014B,434841,Fail,0,-1.310947928019928,-0.021451772350591054,90
DDD,2014B,440103,Pass,3,0.20344964202338237,2.055217879285574,309
DDD,2014B,440331,Pass,3,0.5948015377717929,1.6480126483579747,358
DDD,2014B,440798,Fail,0,-0.8852014360089913,0.5361697569676953,146
DDD,2014B,441213,Pass,0,-0.6682081044443112,0.5326738597849938,260
DDD,2014B,441393,Withdrawn,3,0.392738166819851,1.9194176155546745,374
DDD,2014B,442393,Fail,0,-0.8282864603399053,0.3993718026857624,222
DDD,2014B,442873,Pass,0,0.4688300013893989,1.1549762062993287,429
DDD,2014B,443861,Pass,0,-0.01571729022505736,0.8017398160999667,391
DDD,2014B,444474,Withdrawn,0,-1.5006565720967366,-0.09361010704407574,72
DDD,2014B,445145,Fail,0,-0.7190077464162115,0.3855765632222004,248
DDD,2014B,445857,Pass,3,4.226109619175829,3.604707940200163,992
DDD,2014B,447162,Pass,0,-0.023347181380531913,1.171478998772612,396
DDD,2014B,464685,Pass,3,0.8817335679621623,1.9098894480127653,457
DDD,2014B,464748,Withdrawn,0,-1.7022021587205294,-0.1972235717923908,55
DDD,2014B,464887,Withdrawn,0,-0.5880630308317606,0.36322527134397725,236
DDD,2014B,465413,Pass,3,1.2757957174823162,2.551266187051109,588
DDD,2014B,466714,Withdrawn,0,-1.438934843083799,0.03594395272577733,91
DDD,2014B,467230,Distinction,0,-1.4028968236727353,0.5362428982290736,99
DDD,2014B,468386,Withdrawn,0,-1.2037178236830137,0.4505163400038057,130
DDD,2014B,469425,Fail,0,-1.2663742979892982,0.24166641977040934,129
DDD,2014B,469614,Pass,3,0.6487941843694214,1.261749066300024,390
DDD,2014B,470555,Withdrawn,0,-1.4787267766396313,0.024999373318890596,100
DDD,2014B,470733,Fail,0,-0.4057934439887162,0.7237500815466384,230
DDD,2014B,471189,Withdrawn,0,-0.434150792002357,0.825941430600283,242
DDD,2014B,471476,Fail,3,1.2166415230275722,1.7665732013209805,501
DDD,2014B,471669,Fail,0,-1.5094984145383459,-0.16628157781552394,85
DDD,2014B,472257,Pass,0,-1.0236620856358618,0.5613083597911233,176
DDD,2014B,472284,Distinction,3,0.24111204746107534,1.5939750436216058,425
DDD,2014B,472651,Distinction,3,1.5223688858390083,1.7485815259476494,606
DDD,2014B,473265,Withdrawn,0,-0.38747528956760363,0.9433313500134967,255
DDD,2014B,473406,Withdrawn,0,-1.5628204408428523,-0.09567668180202704,62
DDD,2014B,474153,Fail,3,0.36474539851853915,1.65071130591311,424
DDD,2014B,474451,Fail,0,-0.6940692620850283,0.6868123563656452,262
DDD,2014B,477063,Fail,0,-1.9101229005176008,-0.28605473617727756,5
DDD,2014B,477180,Fail,0,-1.8843813328289667,-0.11288277964168687,5
DDD,2014B,479649,Pass,0,-1.6638614547504968,-0.01307214071721455,59
DDD,2014B,480956,Pass,0,0.3869008182225192,1.1592967988490728,383
DDD,2014B,481863,Pass,0,-0.5450083949141838,0.7799727469961476,144
DDD,2014B,484130,Withdrawn,0,-0.5152177424470328,0.5715299514095757,264
DDD,2014B,484213,Pass,0,-1.468837993615461,-0.04632328068612904,80
DDD,2014B,484305,Withdrawn,0,-1.8245614818773699,0.07495378275765716,16
DDD,2014B,484762,Pass,0,-0.9932271380810571,0.4795923787577948,193
DDD,2014B,485219,Fail,0,-1.7193778857670408,-0.09314205071963798,47
DDD,2014B,485306,Withdrawn,0,-1.723171506546386,-0.23437039298469825,42
DDD,2014B,486022,Pass,0,0.25129994072633344,1.1032424672346277,420
DDD,2014B,488550,Withdrawn,0,-1.8810510271238015,-0.2788938922871515,19
DDD,2014B,489507,Pass,0,-0.8838808250456403,0.8728778601627395,149
DDD,2014B,490164,Fail,0,-1.7885576807546375,-0.2810530156412401,38
DDD,2014B,491036,Pass,0,-1.3131129423228776,-0.051612678054042904,100
DDD,2014B,492095,Pass,0,-1.1713259377292122,0.70914454609982,127
DDD,2014B,492537,Pass,0,-1.4583675074647293,-0.10119191649059711,106
DDD,2014B,493055,Withdrawn,0,-1.138949448721058,0.27106313750717087,134
DDD,2014B,493296,Fail,0,-0.7906335153129072,0.36680992998007317,232
DDD,2014B,493434,Withdrawn,0,-0.0008146873374009339,0.993784888473837,313
DDD,2014B,493879,Withdrawn,0,0.5480331726253339,1.0301065765145463,490
DDD,2014B,494329,Withdrawn,0,-0.3754091001368501,0.6427701685547674,265
DDD,2014B,496085,Fail,0,-1.4654760794349735,-0.042662356639046134,105
DDD,2014B,497206,Withdrawn,0,-1.2867700015763237,-0.026483453433869725,149
DDD,2014B,497405,Withdrawn,0,-1.9192577187268702,-0.29116254385805246,3
DDD,2014B,498363,Pass,0,-1.2610620380293271,0.08601203203717542,138
DDD,2014B,498582,Withdrawn,0,-0.5939238935380589,0.9292875685998173,207
DDD,2014B,498793,Withdrawn,0,-0.46306155243726493,0.3619809544820396,271
DDD,2014B,498905,Withdrawn,3,0.4415484259581448,1.7381351507062996,469
DDD,2014B,498980,Fail,0,-1.599487299161664,0.13004777620493888,58
DDD,2014B,501123,Withdrawn,0,-1.8541444971431598,-0.2624546059240129,15
DDD,2014B,501487,Distinction,0,0.14134845312869407,1.1882229330011111,298
DDD,2014B,501723,Withdrawn,0,-1.906592406482699,-0.24339790607971612,3
DDD,2014B,501890,Withdrawn,0,-1.9231360585875874,-0.28705934607985073,2
DDD,2014B,502004,Pass,3,0.6106928118792013,1.1099109367449975,452
DDD,2014B,502057,Pass,3,2.4880583638112723,3.723799426899846,640
DDD,2014B,502161,Fail,0,-1.313553944757426,0.3063501435522607,90
DDD,2014B,502207,Fail,0,-1.6065674458110424,-0.18397044063294257,82
DDD,2014B,505561,Fail,0,-0.6334035176712394,1.1094679475082045,229
DDD,2014B,505815,Pass,0,-0.9363839995534492,0.23208538271765014,183
DDD,2014B,505854,Withdrawn,0,-0.830187637522572,0.8256712440329145,169
DDD,2014B,507812,Withdrawn,0,-1.513552831571525,-0.13684606191992219,80
DDD,2014B,508446,Withdrawn,0,-0.13355468777520887,0.8200777293476718,318
DDD,2014B,508594,Withdrawn,0,0.04479751414974542,1.1421014136212257,288
DDD,2014B,508872,Withdrawn,0,-1.7943276399096513,-0.205525279229338,26
DDD,2014B,511890,Withdrawn,0,-0.4934479086785862,0.0545668285699803,313
DDD,2014B,513415,Withdrawn,0,-1.423313252228153,-0.07997766991490021,83
DDD,2014B,513687,Pass,3,0.8318762017462966,1.7958264669345467,528
DDD,2014B,513957,Pass,0,-1.333027909247506,0.25177350918594216,48
DDD,2014B,514277,Withdrawn,0,-1.8032282261181853,-0.25142048579976567,41
DDD,2014B,515161,Fail,0,-1.6494029818625913,0.1274768368499073,47
DDD,2014B,515331,Fail,0,-1.1674344298017936,0.47688384694020514,113
DDD,2014B,516318,Fail,0,-1.614589076336295,0.5874251425708957,57
DDD,2014B,517864,Pass,0,0.05166574818820452,0.7912901765471931,381
DDD,2014B,520349,Withdrawn,0,-1.3873762518606387,0.16194517517271492,89
DDD,2014B,520962,Pass,3,1.8711239320082933,1.9991628111959598,680
DDD,2014B,522129,Withdrawn,0,-1.4387108701138749,0.06226066251008519,107
DDD,2014B,522205,Fail,0,-0.6367200693579038,1.179859880549135,171
DDD,2014B,522363,Withdrawn,0,-0.6595509957829172,0.21305348717284456,168
DDD,2014B,522840,Pass,0,-0.360791863607638,0.5246185672783669,262
DDD,2014B,523583,Fail,0,-1.803506304407719,-0.19996851772746094,13
DDD,2014B,523857,Pass,3,0.36684113170170596,1.390132247253859,325
DDD,2014B,523978,Pass,3,0.9209739512212165,1.0382066157513545,470
DDD,2014B,524109,Fail,0,-1.7466004221934879,-0.2613558990936918,46
DDD,2014B,524137,Pass,3,0.4614157131625542,1.8096453383135385,375
DDD,2014B,525412,Fail,0,-1.493695528143427,-0.28718892631059173,134
DDD,2014B,525635,Fail,0,-1.1420794221498796,0.16067283407785424,182
DDD,2014B,526175,Fail,0,-1.6004548095717037,-0.2355632551577949,71
DDD,2014B,527242,Withdrawn,3,1.52134270546187,1.5735571217924846,673
DDD,2014B,527323,Fail,0,-1.7893406332739472,-0.2479209505252301,30
DDD,2014B,528699,Withdrawn,0,-0.458129757210276,1.0606867409407954,222
DDD,2014B,528822,Withdrawn,0,-1.8028510461959824,-0.19193401944940214,24
DDD,2014B,529190,Pass,3,3.167027527516875,1.7658995472835062,966
DDD,2014B,531069,Withdrawn,0,-1.8401192038438214,-0.23998927194951372,15
DDD,2014B,531234,Pass,0,-0.2534650671818731,0.7082202219449399,276
DDD,2014B,531243,Withdrawn,0,-1.735559280914149,-0.21558242832080077,46
DDD,2014B,531340,Withdrawn,0,-1.6566403435326351,0.42427696709995677,52
DDD,2014B,532194,Withdrawn,3,2.850448403905539,2.533680768634006,794
DDD,2014B,533012,Fail,0,-1.5333210811462656,0.02085896435696907,54
DDD,2014B,534201,Pass,3,1.1312838530463272,1.9654514147843594,532
DDD,2014B,536941,Pass,0,0.14729764741290405,0.7129627661285609,472
DDD,2014B,536999,Withdrawn,0,-1.5457230190042335,0.009742393925064397,65
DDD,2014B,537756,Pass,0,-0.5563476817433944,0.3097266249641908,259
DDD,2014B,539060,Withdrawn,0,-0.3370419406112132,1.3409139473660119,209
DDD,2014B,539186,Fail,0,-1.854217490494686,-0.23892777985011876,13
DDD,2014B,539451,Pass,0,-0.707649560073173,0.728158741478112,178
DDD,2014B,539588,Fail,0,-0.6129109815867041,0.8165065759062198,271
DDD,2014B,539872,Withdrawn,0,-0.8239557418752862,0.5352328371140096,195
DDD,2014B,540758,Pass,0,-0.2303708168051718,0.809914616834089,309
DDD,2014B,541000,Pass,0,0.06386338578340472,1.2667928978282628,236
DDD,2014B,541765,Pass,0,-0.6603616587231331,0.35261645224312393,207
DDD,2014B,543361,Withdrawn,0,-1.595438763418666,-0.16304862870044579,86
DDD,2014B,543789,Distinction,3,1.3729692237898836,1.280406765816531,704
DDD,2014B,543976,Withdrawn,3,2.1809406407903484,3.3845494399964546,695
DDD,2014B,544499,Withdrawn,0,-1.0508256266376437,0.2644622750055848,103
DDD,2014B,544587,Fail,3,0.6490182205549785,1.798138308512243,420
DDD,2014B,545387,Withdrawn,0,-1.2813551446287281,0.5650943710135989,89
DDD,2014B,546025,Fail,0,-0.4048351740973855,1.2219153535477085,185
DDD,2014B,546040,Fail,0,-1.6387397923222444,0.1896450595959021,42
DDD,2014B,546299,Withdrawn,0,-1.0375173045823693,0.15714450980339953,161
DDD,2014B,546403,Withdrawn,0,-1.2546404391742705,0.06371908153208322,133
DDD,2014B,546584,Pass,3,1.2328656561397324,1.7354172418510043,483
DDD,2014B,546654,Distinction,3,0.5908204438777717,1.3565796380106796,326
DDD,2014B,547629,Withdrawn,0,-0.7172543068103098,0.6010843402773005,233
DDD,2014B,547786,Withdrawn,0,-0.585604581221651,0.2248429867333237,234
DDD,2014B,548292,Pass,3,2.514295805768638,8.2088934647405,634
DDD,2014B,548371,Fail,0,-1.6106665037005647,0.15506703094118443,54
DDD,2014B,548500,Withdrawn,0,0.1277472483760615,1.6101722613617657,360
DDD,2014B,549160,Withdrawn,0,-0.7128020039983664,0.5119028494168119,159
DDD,2014B,550046,Distinction,0,-0.9225543369049346,0.209196174510156,216
DDD,2014B,550638,Fail,3,1.090377195522744,1.8252493076976108,453
DDD,2014B,550893,Fail,0,-1.8184292043982542,-0.10609157710725939,20
DDD,2014B,551109,Withdrawn,0,-1.6125555534123137,-0.08602499075582962,45
DDD,2014B,551171,Pass,0,-0.1345980248525159,0.9036060401959821,307
DDD,2014B,551340,Withdrawn,0,-1.7134430765449962,-0.2644543044310178,47
DDD,2014B,551427,Fail,0,-1.2007427946832647,0.022522526945664808,129
DDD,2014B,551814,Pass,0,-1.4383539421661267,-0.09397793053433674,104
DDD,2014B,552003,Distinction,3,1.4157504635955245,3.552189178343464,495
DDD,2014B,552255,Pass,0,-1.5386668853124654,0.02848528614228772,74
DDD,2014B,552908,Withdrawn,0,-0.6627721556495209,1.05153043415224,216
DDD,2014B,554065,Distinction,3,1.057923008975203,2.8533915269408734,428
DDD,2014B,554444,Withdrawn,0,-1.1490019781845333,0.16053289113725924,158
DDD,2014B,554585,Withdrawn,0,-1.7943414175787866,-0.054728668698502986,22
DDD,2014B,554588,Fail,0,-1.8509969117065375,-0.26729912718053894,19
DDD,2014B,554712,Withdrawn,0,-1.1802627186078292,0.3118922438454056,101
DDD,2014B,555132,Withdrawn,0,-1.426261929733292,-0.0642324199827846,107
DDD,2014B,555137,Fail,0,-1.884008819618184,-0.302481271142206,13
DDD,2014B,555408,Fail,0,-1.6143281029789198,-0.1965223683052435,80
DDD,2014B,555446,Fail,0,-1.7055969190480107,-0.07940649871093122,52
DDD,2014B,556007,Withdrawn,0,-1.9252747512306327,-0.2874117078040594,1
DDD,2014B,556057,Pass,0,-0.24162683629387888,0.9831979333222994,281
DDD,2014B,556170,Withdrawn,0,-1.7154999449455133,-0.17732135577329644,42
DDD,2014B,556171,Fail,0,-1.1739192560744243,0.08956620089413682,135
DDD,2014B,556370,Fail,0,-1.6764805363278512,-0.1994444093522868,37
DDD,2014B,556374,Withdrawn,0,-0.7758857041001701,0.1170114635264747,237
DDD,2014B,556416,Distinction,3,0.5626492665372798,1.8358833761750946,433
DDD,2014B,557404,Pass,0,0.3449474443841575,1.0659872145182,445
DDD,2014B,558029,Pass,3,4.776542580651132,8.038382156928964,1315
DDD,2014B,558292,Pass,0,-0.892942578236743,0.03714400955304184,217
DDD,2014B,558629,Fail,3,1.590993706742107,1.6035687983383844,613
DDD,2014B,558705,Pass,0,-1.3277354504227714,-0.08524915152887713,111
DDD,2014B,559328,Pass,0,-0.6839532227761048,0.5806480583412841,189
DDD,2014B,559872,Pass,0,-1.5317888831950082,-0.047166299260113176,86
DDD,2014B,560944,Pass,0,-1.0683265268231374,0.24606100693849234,131
DDD,2014B,561503,Withdrawn,3,0.98881488490985,1.732844582133416,383
DDD,2014B,561906,Withdrawn,0,-0.6947687866841853,0.7290904912651691,192
DDD,2014B,561913,Pass,3,0.7709046881024675,1.2180555639799953,454
DDD,2014B,562112,Distinction,0,-0.7074417744742961,0.7693281761575312,175
DDD,2014B,562248,Fail,0,-0.033079415349279606,1.2369828402412413,236
DDD,2014B,562632,Pass,3,1.885112494105857,3.0126928768912298,469
DDD,2014B,562708,Withdrawn,3,2.1509508396311188,4.21914309462551,569
DDD,2014B,562929,Fail,0,0.34424822713088543,1.256947726316494,405
DDD,2014B,563081,Pass,3,2.5658428474154835,3.2151422518499677,890
DDD,2014B,563631,Fail,0,-1.8109397454719107,-0.2914533588440873,27
DDD,2014B,563763,Pass,0,-0.10218436233115119,1.3357965258195623,244
DDD,2014B,564081,Fail,0,-1.1319343478792072,0.5501643293069247,134
